incidnt_num,category,descript,day_of_week,date,time,pd_district,resolution,address,lon,lat,location,id
1.36213612E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,11/09/2013 08:00:00 AM +0000,17:30,CENTRAL,NONE,POWELL ST / NORTHPOINT ST,-122.412143310586,37.8067579023106,"(37.8067579023106, -122.412143310586)",27418
1.30976062E8,ASSAULT,THREATS AGAINST LIFE,Sunday,11/17/2013 08:00:00 AM +0000,22:00,TARAVAL,"ARREST, BOOKED",1300 Block of 12TH AV,-122.469361553217,37.7622102800922,"(37.7622102800922, -122.469361553217)",24549
1.46007671E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/06/2014 08:00:00 AM +0000,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)",8640
1.40012082E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,01/05/2014 08:00:00 AM +0000,03:10,MISSION,"ARREST, BOOKED",600 Block of ALABAMA ST,-122.412074411775,37.761445618911,"(37.761445618911, -122.412074411775)",8990
1.40088431E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/29/2014 08:00:00 AM +0000,12:00,NORTHERN,NONE,3100 Block of FILLMORE ST,-122.435856980814,37.7982011543259,"(37.7982011543259, -122.435856980814)",895
1.30986469E8,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,11/21/2013 08:00:00 AM +0000,09:00,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411983902213,37.7809476497663,"(37.7809476497663, -122.411983902213)",23016
1.31088755E8,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,12/28/2013 08:00:00 AM +0000,00:30,MISSION,"ARREST, BOOKED",3300 Block of 17TH ST,-122.421506952473,37.7633465571069,"(37.7633465571069, -122.421506952473)",11501
1.46001623E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/27/2013 08:00:00 AM +0000,13:00,NORTHERN,NONE,600 Block of FILLMORE ST,-122.43099405823,37.7750134409292,"(37.7750134409292, -122.43099405823)",12164
1.40048156E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/17/2014 08:00:00 AM +0000,08:50,NORTHERN,NONE,1000 Block of POLK ST,-122.419782905411,37.7858942309066,"(37.7858942309066, -122.419782905411)",4813
1.40065213E8,WARRANTS,WARRANT ARREST,Wednesday,01/22/2014 08:00:00 AM +0000,22:22,BAYVIEW,"ARREST, BOOKED",EVANS AV / 3RD ST,-122.387927387609,37.7427030847405,"(37.7427030847405, -122.387927387609)",3356
1.31025161E8,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,12/05/2013 08:00:00 AM +0000,06:55,INGLESIDE,"ARREST, BOOKED",BADEN ST / CIRCULAR AV,-122.43968555212,37.7303252726425,"(37.7303252726425, -122.43968555212)",18393
1.30975519E8,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,11/17/2013 08:00:00 AM +0000,17:39,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.412719014293,37.7857863219553,"(37.7857863219553, -122.412719014293)",24315
1.40034741E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,01/13/2014 08:00:00 AM +0000,08:54,NORTHERN,"ARREST, CITED",9TH ST / MARKET ST,-122.416293820935,37.777493677735,"(37.777493677735, -122.416293820935)",6501
1.40092733E8,ASSAULT,BATTERY,Friday,01/31/2014 08:00:00 AM +0000,20:36,SOUTHERN,NONE,900 Block of MARKET ST,-122.408724587923,37.7835173335295,"(37.7835173335295, -122.408724587923)",231
1.31061632E8,NON-CRIMINAL,FOUND PROPERTY,Tuesday,12/17/2013 08:00:00 AM +0000,12:00,BAYVIEW,NONE,600 Block of JAMESTOWN AV,-122.388019315282,37.7135035890214,"(37.7135035890214, -122.388019315282)",14592
1.46013214E8,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,01/19/2014 08:00:00 AM +0000,01:00,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.397388784826,37.7825543452426,"(37.7825543452426, -122.397388784826)",4157
1.31061256E8,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Tuesday,12/17/2013 08:00:00 AM +0000,23:44,MISSION,"ARREST, CITED",18TH ST / SOUTH VAN NESS AV,-122.417180448635,37.7619674218102,"(37.7619674218102, -122.417180448635)",14523
1.46011161E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/14/2014 08:00:00 AM +0000,10:00,NORTHERN,NONE,FRANKLIN ST / FULTON ST,-122.421713231971,37.7789574682026,"(37.7789574682026, -122.421713231971)",6081
1.3107277E8,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Saturday,12/21/2013 08:00:00 AM +0000,17:21,INGLESIDE,NONE,MISSION ST / EXCELSIOR AV,-122.433623421746,37.7262358304721,"(37.7262358304721, -122.433623421746)",13187
1.30942461E8,OTHER OFFENSES,CONSPIRACY,Wednesday,11/06/2013 08:00:00 AM +0000,14:20,PARK,"ARREST, BOOKED",0 Block of CARMEL ST,-122.446879467233,37.7608691739427,"(37.7608691739427, -122.446879467233)",28574
1.46002223E8,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/22/2013 08:00:00 AM +0000,12:00,NORTHERN,NONE,GREENWICH ST / FRANKLIN ST,-122.42600547206,37.8002062126533,"(37.8002062126533, -122.42600547206)",12837
1.31057142E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,12/16/2013 08:00:00 AM +0000,18:10,PARK,"ARREST, BOOKED",MCALLISTER ST / DIVISADERO ST,-122.438367748732,37.7777948084036,"(37.7777948084036, -122.438367748732)",14874
1.30954557E8,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,11/10/2013 08:00:00 AM +0000,17:28,CENTRAL,"ARREST, CITED",300 Block of POST ST,-122.408160154493,37.7883579573415,"(37.7883579573415, -122.408160154493)",26937
1.30992632E8,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,11/23/2013 08:00:00 AM +0000,06:57,MISSION,NONE,200 Block of GUERRERO ST,-122.424329264664,37.7675729367219,"(37.7675729367219, -122.424329264664)",22235
1.30999133E8,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,11/25/2013 08:00:00 AM +0000,12:42,NORTHERN,"ARREST, BOOKED",1200 Block of TURK ST,-122.429648744749,37.7807803920736,"(37.7807803920736, -122.429648744749)",21782
1.40120237E8,NON-CRIMINAL,LOST PROPERTY,Monday,01/13/2014 08:00:00 AM +0000,20:30,MISSION,NONE,3000 Block of MISSION ST,-122.41816426276,37.7488196704008,"(37.7488196704008, -122.41816426276)",6428
1.46020996E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/03/2014 08:00:00 AM +0000,00:01,BAYVIEW,NONE,800 Block of ILLINOIS ST,-122.38781630039,37.7616587863029,"(37.7616587863029, -122.38781630039)",9589
1.40077729E8,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Sunday,01/26/2014 08:00:00 AM +0000,22:00,BAYVIEW,NONE,0 Block of OSCEOLA LN,-122.383676470345,37.7322289344205,"(37.7322289344205, -122.383676470345)",1604
1.31092176E8,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,12/29/2013 08:00:00 AM +0000,11:25,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403890223654,37.784623766879,"(37.784623766879, -122.403890223654)",11369
1.3099245E8,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,11/23/2013 08:00:00 AM +0000,00:15,MISSION,"ARREST, BOOKED",2800 Block of 24TH ST,-122.408209636464,37.752885958149,"(37.752885958149, -122.408209636464)",22231
1.36220297E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,11/21/2013 08:00:00 AM +0000,09:30,CENTRAL,NONE,COLUMBUS AV / UNION ST,-122.410208370518,37.8003148241057,"(37.8003148241057, -122.410208370518)",23119
1.31024878E8,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Thursday,12/05/2013 08:00:00 AM +0000,01:19,TENDERLOIN,"ARREST, CITED",400 Block of EDDY ST,-122.414651183179,37.7836384230161,"(37.7836384230161, -122.414651183179)",18425
1.30930353E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,11/02/2013 07:00:00 AM +0000,09:28,TENDERLOIN,"ARREST, CITED",1200 Block of STOCKTON ST,-122.408599678889,37.7973134738629,"(37.7973134738629, -122.408599678889)",29606
1.40011824E8,ASSAULT,BATTERY,Sunday,01/05/2014 08:00:00 AM +0000,01:02,INGLESIDE,NONE,CRESCENT AV / PUTNAM ST,-122.411166899402,37.7350710675569,"(37.7350710675569, -122.411166899402)",9016
1.40062394E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/21/2014 08:00:00 AM +0000,23:45,MISSION,NONE,2100 Block of MARKET ST,-122.42923399751,37.767124648305,"(37.767124648305, -122.42923399751)",3520
1.40063007E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/21/2014 08:00:00 AM +0000,15:00,MISSION,NONE,18TH ST / NOE ST,-122.432795347224,37.7610201697083,"(37.7610201697083, -122.432795347224)",3459
1.40026986E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/10/2014 08:00:00 AM +0000,09:37,INGLESIDE,"ARREST, CITED",MISSION ST / TRUMBULL ST,-122.429306728376,37.7307429169559,"(37.7307429169559, -122.429306728376)",7387
1.40003633E8,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,12/28/2013 08:00:00 AM +0000,18:30,CENTRAL,NONE,400 Block of POST ST,-122.408435381276,37.7883232869492,"(37.7883232869492, -122.408435381276)",11518
1.40064209E8,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,01/22/2014 08:00:00 AM +0000,16:15,NORTHERN,"ARREST, BOOKED",2100 Block of PACIFIC AV,-122.431378235926,37.7936641969653,"(37.7936641969653, -122.431378235926)",3140
1.40018961E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,01/07/2014 08:00:00 AM +0000,03:24,SOUTHERN,"ARREST, CITED",HARRISON ST / 7TH ST,-122.406300138733,37.7755131129937,"(37.7755131129937, -122.406300138733)",8347
1.31025638E8,MISSING PERSON,MISSING ADULT,Sunday,12/01/2013 08:00:00 AM +0000,18:00,PARK,LOCATED,1500 Block of MASONIC AV,-122.443995936235,37.765957680029,"(37.765957680029, -122.443995936235)",19898
1.40090298E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,01/30/2014 08:00:00 AM +0000,23:07,RICHMOND,"ARREST, CITED",BALBOA ST / 30TH AV,-122.489815051363,37.7760558952825,"(37.7760558952825, -122.489815051363)",529
1.31088915E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,12/27/2013 08:00:00 AM +0000,14:18,SOUTHERN,NONE,0 Block of SOUTH VAN NESS AV,-122.419237861487,37.7749384395596,"(37.7749384395596, -122.419237861487)",11877
1.36232446E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,12/07/2013 08:00:00 AM +0000,23:00,SOUTHERN,NONE,1500 Block of MISSION ST,-122.417565593086,37.7738921424017,"(37.7738921424017, -122.417565593086)",17662
1.46020128E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/10/2014 08:00:00 AM +0000,21:00,BAYVIEW,NONE,600 Block of CONNECTICUT ST,-122.396972666531,37.7575083660437,"(37.7575083660437, -122.396972666531)",7441
1.4007804E8,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,01/27/2014 08:00:00 AM +0000,03:00,MISSION,"ARREST, BOOKED",400 Block of GUERRERO ST,-122.424117158334,37.764473605112,"(37.764473605112, -122.424117158334)",1340
1.3095204E8,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,11/09/2013 08:00:00 AM +0000,18:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)",27354
1.3099465E8,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,11/23/2013 08:00:00 AM +0000,17:02,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.406457149318,37.7871053771774,"(37.7871053771774, -122.406457149318)",22469
1.40057389E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,01/19/2014 08:00:00 AM +0000,22:30,CENTRAL,NONE,1200 Block of HYDE ST,-122.417809088468,37.7923472654477,"(37.7923472654477, -122.417809088468)",4264
1.36244601E8,NON-CRIMINAL,LOST PROPERTY,Saturday,12/28/2013 08:00:00 AM +0000,06:00,CENTRAL,NONE,800 Block of LEAVENWORTH ST,-122.415238834389,37.7884325696459,"(37.7884325696459, -122.415238834389)",11512
1.30948992E8,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,11/08/2013 08:00:00 AM +0000,14:44,TARAVAL,NONE,1900 Block of 46TH AV,-122.505337284452,37.7499952059192,"(37.7499952059192, -122.505337284452)",27703
1.30983562E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,11/20/2013 08:00:00 AM +0000,00:01,MISSION,"ARREST, CITED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",23605
1.40079775E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,01/27/2014 08:00:00 AM +0000,11:45,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",1360
1.36214563E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,11/12/2013 08:00:00 AM +0000,10:00,SOUTHERN,NONE,THE EMBARCADERONORTH ST / MARKET ST,-122.393983685228,37.795060765295,"(37.795060765295, -122.393983685228)",26103
1.30996957E8,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,11/24/2013 08:00:00 AM +0000,12:30,TARAVAL,NONE,1600 Block of 16TH AV,-122.466863738866,37.7571546939813,"(37.7571546939813, -122.466863738866)",21960
1.30985693E8,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,11/21/2013 08:00:00 AM +0000,02:20,MISSION,NONE,CAPP ST / 26TH ST,-122.417049219573,37.7491057125115,"(37.7491057125115, -122.417049219573)",22938
1.31048436E8,MISSING PERSON,MISSING ADULT,Tuesday,12/10/2013 08:00:00 AM +0000,00:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412601261914,37.783897637404,"(37.783897637404, -122.412601261914)",16816
1.30974492E8,ASSAULT,BATTERY,Sunday,11/17/2013 08:00:00 AM +0000,11:00,CENTRAL,NONE,GRANT AV / PACIFIC AV,-122.406831986427,37.7969028838908,"(37.7969028838908, -122.406831986427)",24519
1.30964017E8,DRUG/NARCOTIC,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,Wednesday,11/13/2013 08:00:00 AM +0000,21:21,SOUTHERN,"ARREST, BOOKED",300 Block of 9TH ST,-122.410714399822,37.7729937990173,"(37.7729937990173, -122.410714399822)",25929
1.36236078E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/13/2013 08:00:00 AM +0000,18:00,NORTHERN,NONE,HAIGHT ST / LAGUNA ST,-122.425514575395,37.7727341031093,"(37.7727341031093, -122.425514575395)",15890
1.40053224E8,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,01/18/2014 08:00:00 AM +0000,15:45,PARK,NONE,1600 Block of HAIGHT ST,-122.450000571916,37.7695829900591,"(37.7695829900591, -122.450000571916)",4515
1.31010883E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,11/30/2013 08:00:00 AM +0000,03:39,MISSION,NONE,2100 Block of HARRISON ST,-122.412918604043,37.7626005175462,"(37.7626005175462, -122.412918604043)",20108
1.40068693E8,WARRANTS,WARRANT ARREST,Friday,01/24/2014 08:00:00 AM +0000,00:37,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435135517176,37.7617590079793,"(37.7617590079793, -122.435135517176)",2480
1.36241419E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/15/2013 08:00:00 AM +0000,09:00,SOUTHERN,NONE,FOLSOM ST / 11TH ST,-122.41402726269,37.7718636177154,"(37.7718636177154, -122.41402726269)",15383
1.3106124E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,12/17/2013 08:00:00 AM +0000,23:19,TARAVAL,NONE,23RD AV / OCEAN AV,-122.479228495419,37.7325491712504,"(37.7325491712504, -122.479228495419)",14527
1.30945885E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,11/07/2013 08:00:00 AM +0000,06:45,NORTHERN,NONE,1100 Block of GOUGH ST,-122.424359251182,37.783500309707,"(37.783500309707, -122.424359251182)",27912
1.30970218E8,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Thursday,11/14/2013 08:00:00 AM +0000,16:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)",25446
1.31086652E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,12/26/2013 08:00:00 AM +0000,23:15,NORTHERN,NONE,WEBSTER ST / PAGE ST,-122.428991906337,37.773245865199,"(37.773245865199, -122.428991906337)",12247
1.31069454E8,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,12/20/2013 08:00:00 AM +0000,15:42,BAYVIEW,NONE,15TH ST / CAROLINA ST,-122.400879514441,37.7674890283426,"(37.7674890283426, -122.400879514441)",13624
1.31013069E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,11/30/2013 08:00:00 AM +0000,22:46,PARK,JUVENILE BOOKED,GEARY BL / PRESIDIO AV,-122.445820722284,37.7824873967177,"(37.7824873967177, -122.445820722284)",19929
1.31094116E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,12/28/2013 08:00:00 AM +0000,15:00,RICHMOND,NONE,JOHNFKENNEDY DR / 36TH AV,-122.489804747862,37.7708917848848,"(37.7708917848848, -122.489804747862)",11793
1.30934816E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,11/04/2013 08:00:00 AM +0000,00:01,SOUTHERN,"ARREST, CITED",THE EMBARCADEROSOUTH ST / BRANNAN ST,-122.388190455114,37.7847731760596,"(37.7847731760596, -122.388190455114)",29162
1.40090345E8,WARRANTS,WARRANT ARREST,Thursday,01/30/2014 08:00:00 AM +0000,22:45,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / OFARRELL ST,-122.414619686906,37.785583058847,"(37.785583058847, -122.414619686906)",434
1.46004473E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/26/2013 08:00:00 AM +0000,04:30,CENTRAL,NONE,600 Block of BUSH ST,-122.407232316812,37.7903894209255,"(37.7903894209255, -122.407232316812)",12230
1.40115034E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,11/01/2013 07:00:00 AM +0000,08:00,RICHMOND,NONE,2300 Block of SUTTER ST,-122.438569194421,37.7854466585828,"(37.7854466585828, -122.438569194421)",30264
1.31001036E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,11/26/2013 08:00:00 AM +0000,07:33,INGLESIDE,"ARREST, BOOKED",0 Block of SANTOS ST,-122.418591634432,37.7120354215421,"(37.7120354215421, -122.418591634432)",21494
1.46008124E8,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/10/2014 08:00:00 AM +0000,18:00,PARK,NONE,STANYAN ST / FULTON ST,-122.454636839495,37.7747600205915,"(37.7747600205915, -122.454636839495)",7497
1.31048737E8,WARRANTS,WARRANT ARREST,Friday,12/13/2013 08:00:00 AM +0000,18:00,PARK,"ARREST, BOOKED",0 Block of HENRY ST,-122.432093997535,37.7667709338628,"(37.7667709338628, -122.432093997535)",16008
1.40043855E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/15/2014 08:00:00 AM +0000,22:04,TARAVAL,NONE,1900 Block of OCEAN AV,-122.462600065287,37.7254414253476,"(37.7254414253476, -122.462600065287)",5598
1.4001502E8,NON-CRIMINAL,AIDED CASE,Monday,01/06/2014 08:00:00 AM +0000,11:00,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.393867728618,37.795122715007,"(37.795122715007, -122.393867728618)",8634
1.31092182E8,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,12/29/2013 08:00:00 AM +0000,11:30,CENTRAL,NONE,200 Block of GEARY ST,-122.407129990824,37.7874652102335,"(37.7874652102335, -122.407129990824)",11202
1.31045915E8,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Thursday,12/12/2013 08:00:00 AM +0000,18:36,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413069580431,37.7819985762419,"(37.7819985762419, -122.413069580431)",16362
1.30958383E8,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,11/11/2013 08:00:00 AM +0000,22:30,PARK,NONE,800 Block of PIERCE ST,-122.43493624645,37.7774187922229,"(37.7774187922229, -122.43493624645)",26685
1.4005946E8,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Tuesday,01/21/2014 08:00:00 AM +0000,03:25,NORTHERN,"ARREST, BOOKED",MCALLISTER ST / FRANKLIN ST,-122.421893134467,37.779891233614,"(37.779891233614, -122.421893134467)",3516
1.4600216E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,01/01/2014 08:00:00 AM +0000,02:00,NORTHERN,NONE,UNION ST / BUCHANAN ST,-122.43220809844,37.7975061678802,"(37.7975061678802, -122.43220809844)",10307
1.31021131E8,WARRANTS,WARRANT ARREST,Tuesday,12/03/2013 08:00:00 AM +0000,18:03,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.409003439844,37.7832957590851,"(37.7832957590851, -122.409003439844)",19211
1.40023744E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/09/2014 08:00:00 AM +0000,03:14,PARK,PSYCHOPATHIC CASE,2ND AV / IRVING ST,-122.458816601708,37.7643648855485,"(37.7643648855485, -122.458816601708)",7583
1.30970155E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,11/15/2013 08:00:00 AM +0000,17:39,NORTHERN,NONE,400 Block of AVILA ST,-122.439938969922,37.8059713641685,"(37.8059713641685, -122.439938969922)",25261
1.31012243E8,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,11/30/2013 08:00:00 AM +0000,15:35,TARAVAL,NONE,2600 Block of 20TH AV,-122.476553205426,37.7381746546595,"(37.7381746546595, -122.476553205426)",19974
1.30960617E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,11/12/2013 08:00:00 AM +0000,19:28,TENDERLOIN,"ARREST, BOOKED",500 Block of LEAVENWORTH ST,-122.4147470702,37.7859995864194,"(37.7859995864194, -122.4147470702)",26346
1.40070494E8,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,01/23/2014 08:00:00 AM +0000,20:00,INGLESIDE,"ARREST, BOOKED",500 Block of CARTER ST,-122.423555247247,37.7089023253763,"(37.7089023253763, -122.423555247247)",2689
1.40009976E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/03/2014 08:00:00 AM +0000,23:00,SOUTHERN,NONE,1600 Block of FOLSOM ST,-122.41504738212,37.7708862438533,"(37.7708862438533, -122.41504738212)",9703
1.40002362E8,OTHER OFFENSES,RECKLESS DRIVING,Wednesday,01/01/2014 08:00:00 AM +0000,19:27,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.396419228002,37.7544730715642,"(37.7544730715642, -122.396419228002)",10241
1.30929271E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,11/01/2013 07:00:00 AM +0000,20:45,MISSION,PSYCHOPATHIC CASE,200 Block of 13TH ST,-122.416755532165,37.7716975465666,"(37.7716975465666, -122.416755532165)",29991
1.30991139E8,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Friday,11/22/2013 08:00:00 AM +0000,17:20,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426893114012,37.7691618401946,"(37.7691618401946, -122.426893114012)",22794
1.31009096E8,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,11/29/2013 08:00:00 AM +0000,12:00,CENTRAL,NONE,500 Block of GEARY ST,-122.411537983271,37.78697234123,"(37.78697234123, -122.411537983271)",20267
1.36234282E8,NON-CRIMINAL,LOST PROPERTY,Thursday,12/12/2013 08:00:00 AM +0000,19:00,CENTRAL,NONE,SUTTER ST / STOCKTON ST,-122.406958660602,37.789434763004,"(37.789434763004, -122.406958660602)",16195
1.3095408E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,11/10/2013 08:00:00 AM +0000,05:30,SOUTHERN,NONE,BRYANT ST / CONVERSE ST,-122.407503421816,37.7721039630017,"(37.7721039630017, -122.407503421816)",27110
1.31053413E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,12/15/2013 08:00:00 AM +0000,14:19,BAYVIEW,PSYCHOPATHIC CASE,100 Block of VENUS ST,-122.397663245921,37.7314068840589,"(37.7314068840589, -122.397663245921)",15317
1.40052533E8,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,01/18/2014 08:00:00 AM +0000,06:00,MISSION,NONE,16TH ST / HOFF ST,-122.420580440111,37.7649968622937,"(37.7649968622937, -122.420580440111)",4578
